Transaction_ID,Employee_ID,Salary_Band,Monthly_Salary,Work_Mode,Date,Transaction_Type,Category,Amount,Merchant,Payment_Method,Expense_Type,Subscription,Time_of_Day
TXN000183,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-01,Income,Salary,51000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN000184,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-01,Expense,Gym,3000.0,Cult.fit,UPI,Want,Yes,Night
TXN000185,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-05,Expense,Rent,12600.0,Landlord Corp,Net Banking,Need,No,Morning
TXN000186,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-05,Expense,Utilities,2102.0,State Electricity Board,Net Banking,Need,No,Afternoon
TXN000187,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-06,Expense,Dining Out,2312.0,Barbeque Nation,Credit Card,Want,No,Night
TXN000188,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-07,Expense,Commute,492.0,Ola,Debit Card,Need,No,Morning
TXN000189,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-08,Expense,Coffee & Snacks,253.0,Chai Point,UPI,Want,No,Morning
TXN000190,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-08,Expense,Commute,574.0,HP Petrol Pump,Debit Card,Need,No,Evening
TXN000191,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-09,Investment,SIP Mutual Fund,6000.0,Zerodha Coin,Net Banking,N/A,Yes,Morning
TXN000192,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-11,Expense,Groceries,2260.0,Reliance Fresh,Debit Card,Need,No,Evening
TXN000193,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-12,Expense,Groceries,1154.0,Reliance Fresh,UPI,Need,No,Evening
TXN000194,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-12,Expense,Groceries,1721.0,Zepto,Debit Card,Need,No,Morning
TXN000195,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-13,Expense,Commute,121.0,Uber,Debit Card,Need,No,Morning
TXN000196,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-15,Expense,Dining Out,870.0,Third Wave Coffee,Debit Card,Want,No,Afternoon
TXN000197,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-15,Expense,Shopping,720.0,Decathlon,Credit Card,Want,No,Night
TXN000198,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-15,Expense,Commute,267.0,Ola,UPI,Need,No,Morning
TXN000199,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-16,Expense,Shopping,3048.0,Flipkart,UPI,Want,No,Evening
TXN000200,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-17,Expense,OTT Subscription,649.0,Disney+ Hotstar,UPI,Want,Yes,Night
TXN000201,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-18,Expense,Dining Out,2037.0,Third Wave Coffee,Credit Card,Want,No,Afternoon
TXN000202,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-18,Expense,Commute,571.0,Namma Metro,UPI,Need,No,Evening
TXN000203,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-21,Expense,Groceries,714.0,DMart,Debit Card,Need,No,Afternoon
TXN000204,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-21,Expense,Groceries,537.0,Local Kirana Store,Cash,Need,No,Afternoon
TXN000205,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-21,Expense,Shopping,3068.0,Decathlon,Credit Card,Want,No,Night
TXN000206,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-23,Expense,Groceries,1635.0,BigBasket,Cash,Need,No,Evening
TXN000207,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-24,Expense,Coffee & Snacks,141.0,Bakery,Cash,Want,No,Evening
TXN000208,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-27,Expense,Coffee & Snacks,268.0,Starbucks,UPI,Want,No,Afternoon
TXN000209,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-27,Expense,Commute,91.0,Uber,Debit Card,Need,No,Morning
TXN000210,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-08-28,Expense,Coffee & Snacks,139.0,Bakery,UPI,Want,No,Evening
TXN000211,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-01,Income,Salary,51000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN000212,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-01,Expense,Rent,12600.0,Property Management,Net Banking,Need,No,Morning
TXN000213,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-01,Expense,Groceries,339.0,Zepto,Cash,Need,No,Morning
TXN000214,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-02,Expense,Groceries,1234.0,BigBasket,UPI,Need,No,Morning
TXN000215,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-04,Expense,EMI,6700.0,SBI Credit Card EMI,Net Banking,Need,No,Morning
TXN000216,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-04,Expense,Coffee & Snacks,120.0,Bakery,Cash,Want,No,Afternoon
TXN000217,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-05,Expense,Utilities,2142.0,Municipal Water,Net Banking,Need,No,Afternoon
TXN000218,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-08,Investment,SIP Mutual Fund,4400.0,UTI Mutual Fund,Net Banking,N/A,Yes,Morning
TXN000219,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-08,Expense,Shopping,4185.0,Amazon,Net Banking,Want,No,Night
TXN000220,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-08,Expense,Groceries,1894.0,Blinkit,Debit Card,Need,No,Morning
TXN000221,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-09,Expense,Groceries,817.0,BigBasket,Cash,Need,No,Evening
TXN000222,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-09,Expense,Groceries,803.0,Reliance Fresh,Cash,Need,No,Morning
TXN000223,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-09,Expense,Shopping,2421.0,Decathlon,Net Banking,Want,No,Night
TXN000224,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-10,Expense,Shopping,5045.0,H&M,UPI,Want,No,Evening
TXN000225,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-11,Expense,Groceries,1654.0,Local Kirana Store,UPI,Need,No,Evening
TXN000226,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-12,Expense,Commute,787.0,Uber,Debit Card,Need,No,Morning
TXN000227,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-15,Expense,OTT Subscription,299.0,Amazon Prime,UPI,Want,Yes,Night
TXN000228,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-16,Expense,Gym,1500.0,Gold Gym,Credit Card,Want,Yes,Night
TXN000229,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-16,Expense,Groceries,889.0,DMart,Cash,Need,No,Evening
TXN000230,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-18,Expense,Dining Out,2098.0,Barbeque Nation,Debit Card,Want,No,Night
TXN000231,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-18,Expense,Dining Out,1043.0,Socials Cafe,UPI,Want,No,Afternoon
TXN000232,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-21,Expense,Coffee & Snacks,164.0,Local Tea Stall,UPI,Want,No,Afternoon
TXN000233,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-22,Expense,Groceries,2065.0,DMart,Debit Card,Need,No,Evening
TXN000234,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-24,Expense,Coffee & Snacks,57.0,Bakery,Cash,Want,No,Afternoon
TXN000235,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-27,Expense,Groceries,497.0,Blinkit,UPI,Need,No,Morning
TXN000236,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-28,Expense,Commute,384.0,Ola,Cash,Need,No,Morning
TXN000237,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-09-28,Expense,Coffee & Snacks,147.0,Bakery,Cash,Want,No,Afternoon
TXN000238,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-01,Income,Salary,51000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN000239,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-01,Expense,Groceries,1948.0,BigBasket,Cash,Need,No,Evening
TXN000240,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-02,Expense,Rent,11800.0,Landlord Corp,Net Banking,Need,No,Morning
TXN000241,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-02,Expense,Commute,713.0,Shell Petrol,UPI,Need,No,Evening
TXN000242,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-03,Expense,Food Delivery,1018.0,Swiggy,Credit Card,Want,No,Evening
TXN000243,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-03,Expense,Shopping,7612.0,Decathlon,Net Banking,Want,No,Afternoon
TXN000244,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-05,Expense,Commute,690.0,Auto Fare,Cash,Need,No,Evening
TXN000245,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-05,Expense,Commute,757.0,Uber,Debit Card,Need,No,Morning
TXN000246,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-06,Expense,Utilities,4324.0,Jio Fiber,UPI,Need,No,Afternoon
TXN000247,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-07,Expense,Groceries,1820.0,Reliance Fresh,UPI,Need,No,Evening
TXN000248,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-08,Investment,SIP Mutual Fund,4800.0,Groww SIP,Net Banking,N/A,Yes,Morning
TXN000249,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-08,Expense,Coffee & Snacks,151.0,Third Wave Coffee,UPI,Want,No,Afternoon
TXN000250,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-12,Expense,Shopping,4459.0,Myntra,Credit Card,Want,No,Evening
TXN000251,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-16,Expense,Shopping,5759.0,H&M,UPI,Want,No,Night
TXN000252,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-20,Expense,Dining Out,3185.0,Dominos Pizza,Debit Card,Want,No,Evening
TXN000253,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-21,Expense,Groceries,2093.0,Blinkit,Cash,Need,No,Afternoon
TXN000254,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-22,Expense,Coffee & Snacks,269.0,Bakery,UPI,Want,No,Afternoon
TXN000255,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-23,Expense,Food Delivery,396.0,Swiggy,UPI,Want,No,Afternoon
TXN000256,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-24,Expense,Shopping,4292.0,Amazon,UPI,Want,No,Afternoon
TXN000257,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-24,Expense,Medical,2868.0,Diagnostics Lab,Debit Card,Need,No,Afternoon
TXN000258,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-10-27,Expense,Gym,3000.0,Local Gym Fitness,UPI,Want,Yes,Night
TXN000259,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-01,Income,Salary,51000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN000260,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-01,Expense,Rent,10500.0,Landlord Corp,Net Banking,Need,No,Morning
TXN000261,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-01,Expense,Commute,398.0,HP Petrol Pump,Debit Card,Need,No,Morning
TXN000262,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-05,Expense,Commute,58.0,Uber,Cash,Need,No,Evening
TXN000263,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-05,Expense,Dining Out,776.0,Dominos Pizza,Debit Card,Want,No,Evening
TXN000264,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-06,Expense,Utilities,1507.0,State Electricity Board,UPI,Need,No,Afternoon
TXN000265,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-07,Expense,Commute,368.0,Namma Metro,Debit Card,Need,No,Evening
TXN000266,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-08,Expense,Dining Out,1200.0,Socials Cafe,UPI,Want,No,Night
TXN000267,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-08,Expense,Commute,592.0,Shell Petrol,Cash,Need,No,Evening
TXN000268,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-09,Investment,SIP Mutual Fund,5800.0,Zerodha Coin,Net Banking,N/A,Yes,Morning
TXN000269,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-15,Expense,Groceries,1174.0,BigBasket,Cash,Need,No,Morning
TXN000270,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-15,Expense,Food Delivery,371.0,Zomato,UPI,Want,No,Afternoon
TXN000271,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-16,Expense,Gym,3000.0,Gold Gym,Credit Card,Want,Yes,Night
TXN000272,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-16,Expense,Shopping,1257.0,Zara,UPI,Want,No,Afternoon
TXN000273,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-17,Expense,Dining Out,3468.0,Barbeque Nation,Debit Card,Want,No,Afternoon
TXN000274,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-18,Expense,Shopping,1162.0,Myntra,UPI,Want,No,Afternoon
TXN000275,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-20,Expense,Groceries,410.0,Zepto,Cash,Need,No,Evening
TXN000276,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-22,Expense,Shopping,5077.0,Zara,Net Banking,Want,No,Night
TXN000277,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-23,Expense,Shopping,2644.0,Zara,UPI,Want,No,Evening
TXN000278,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-24,Expense,Dining Out,2509.0,Barbeque Nation,Debit Card,Want,No,Afternoon
TXN000279,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-24,Expense,Dining Out,2258.0,Barbeque Nation,UPI,Want,No,Afternoon
TXN000280,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-24,Expense,Groceries,1590.0,Zepto,Debit Card,Need,No,Evening
TXN000281,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-25,Expense,Medical,2166.0,Apollo Pharmacy,Debit Card,Need,No,Morning
TXN000282,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-25,Expense,Dining Out,1985.0,Barbeque Nation,Credit Card,Want,No,Afternoon
TXN000283,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-25,Expense,Dining Out,2485.0,Local Restaurant,UPI,Want,No,Night
TXN000284,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-27,Expense,Food Delivery,568.0,Zomato,UPI,Want,No,Evening
TXN000285,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-11-28,Expense,Food Delivery,862.0,Zomato,UPI,Want,No,Evening
TXN000286,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-01,Income,Salary,51000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN000287,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-01,Expense,Food Delivery,560.0,Zomato,UPI,Want,No,Afternoon
TXN000288,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-03,Expense,Commute,170.0,Namma Metro,Debit Card,Need,No,Morning
TXN000289,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-04,Expense,Coffee & Snacks,125.0,Starbucks,Cash,Want,No,Afternoon
TXN000290,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-05,Expense,Rent,12900.0,Property Management,Net Banking,Need,No,Morning
TXN000291,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-07,Expense,Shopping,5604.0,Flipkart,Credit Card,Want,No,Night
TXN000292,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-08,Expense,Groceries,1396.0,DMart,Debit Card,Need,No,Morning
TXN000293,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-09,Expense,Utilities,2096.0,Jio Fiber,UPI,Need,No,Afternoon
TXN000294,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-09,Expense,Groceries,1821.0,Zepto,UPI,Need,No,Evening
TXN000295,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-11,Expense,Commute,793.0,Shell Petrol,Debit Card,Need,No,Evening
TXN000296,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-12,Expense,Groceries,993.0,DMart,Cash,Need,No,Morning
TXN000297,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-12,Expense,Medical,2566.0,Local Hospital,Debit Card,Need,No,Morning
TXN000298,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-13,Expense,OTT Subscription,999.0,Disney+ Hotstar,UPI,Want,Yes,Night
TXN000299,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-13,Expense,Food Delivery,848.0,Swiggy,Credit Card,Want,No,Evening
TXN000300,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-14,Expense,Shopping,6583.0,Amazon,Credit Card,Want,No,Evening
TXN000301,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-15,Expense,Commute,343.0,Shell Petrol,UPI,Need,No,Evening
TXN000302,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-15,Expense,Groceries,466.0,Local Kirana Store,Cash,Need,No,Evening
TXN000303,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-17,Expense,Medical,1091.0,Local Hospital,UPI,Need,No,Afternoon
TXN000304,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-20,Expense,Shopping,3482.0,H&M,Net Banking,Want,No,Evening
TXN000305,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-20,Expense,Food Delivery,839.0,Zomato,UPI,Want,No,Afternoon
TXN000306,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-21,Expense,Gym,1500.0,Cult.fit,Credit Card,Want,Yes,Night
TXN000307,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-21,Expense,Commute,320.0,Shell Petrol,Debit Card,Need,No,Evening
TXN000308,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-21,Expense,Shopping,3889.0,Decathlon,Credit Card,Want,No,Night
TXN000309,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-24,Expense,Medical,2595.0,Diagnostics Lab,UPI,Need,No,Afternoon
TXN000310,EMP1001,Band B (₹50k-80k),51000,Hybrid,2024-12-24,Expense,Groceries,617.0,DMart,UPI,Need,No,Evening
TXN000311,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-01,Income,Salary,37000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN000312,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-04,Expense,Rent,11000.0,Property Management,Net Banking,Need,No,Morning
TXN000313,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-04,Expense,Coffee & Snacks,213.0,Bakery,Cash,Want,No,Afternoon
TXN000314,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-05,Expense,Dining Out,2432.0,McDonalds,UPI,Want,No,Night
TXN000315,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-06,Investment,SIP Mutual Fund,3900.0,UTI Mutual Fund,Net Banking,N/A,Yes,Morning
TXN000316,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-08,Expense,EMI,7200.0,SBI Credit Card EMI,Net Banking,Need,No,Morning
TXN000317,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-09,Expense,Coffee & Snacks,214.0,Local Tea Stall,UPI,Want,No,Morning
TXN000318,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-09,Expense,Food Delivery,981.0,Swiggy,Credit Card,Want,No,Afternoon
TXN000319,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-10,Expense,Utilities,1549.0,State Electricity Board,UPI,Need,No,Afternoon
TXN000320,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-10,Expense,Commute,643.0,Namma Metro,Debit Card,Need,No,Morning
TXN000321,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-10,Expense,Medical,2195.0,Local Hospital,Credit Card,Need,No,Morning
TXN000322,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-12,Expense,Dining Out,2725.0,Barbeque Nation,UPI,Want,No,Afternoon
TXN000323,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-13,Expense,Commute,190.0,Namma Metro,Cash,Need,No,Evening
TXN000324,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-15,Expense,Groceries,2214.0,Local Kirana Store,Debit Card,Need,No,Afternoon
TXN000325,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-17,Expense,Commute,662.0,Namma Metro,UPI,Need,No,Evening
TXN000326,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-18,Expense,Commute,127.0,Auto Fare,Debit Card,Need,No,Evening
TXN000327,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-21,Expense,Commute,337.0,HP Petrol Pump,UPI,Need,No,Morning
TXN000328,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-22,Expense,Medical,1207.0,Apollo Pharmacy,Debit Card,Need,No,Afternoon
TXN000329,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-25,Expense,OTT Subscription,999.0,Disney+ Hotstar,Credit Card,Want,Yes,Night
TXN000330,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-25,Expense,Food Delivery,450.0,Zomato,Credit Card,Want,No,Afternoon
TXN000331,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-26,Expense,Gym,1500.0,Cult.fit,UPI,Want,Yes,Night
TXN000332,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-01-28,Expense,Food Delivery,1113.0,Swiggy,UPI,Want,No,Afternoon
TXN000333,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-01,Income,Salary,37000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN000334,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-01,Expense,Rent,10000.0,Property Management,Net Banking,Need,No,Morning
TXN000335,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-02,Expense,OTT Subscription,499.0,Disney+ Hotstar,UPI,Want,Yes,Night
TXN000336,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-02,Expense,Commute,740.0,HP Petrol Pump,UPI,Need,No,Morning
TXN000337,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-02,Expense,Shopping,3279.0,Decathlon,Net Banking,Want,No,Night
TXN000338,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-03,Investment,SIP Mutual Fund,4200.0,UTI Mutual Fund,Net Banking,N/A,Yes,Morning
TXN000339,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-04,Expense,Food Delivery,1868.0,Swiggy,UPI,Want,No,Afternoon
TXN000340,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-06,Expense,EMI,5700.0,SBI Credit Card EMI,Net Banking,Need,No,Morning
TXN000341,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-06,Expense,Commute,464.0,Shell Petrol,Cash,Need,No,Evening
TXN000342,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-08,Expense,Coffee & Snacks,249.0,Third Wave Coffee,UPI,Want,No,Morning
TXN000343,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-09,Expense,Utilities,2280.0,Jio Fiber,UPI,Need,No,Afternoon
TXN000344,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-10,Expense,Groceries,1074.0,DMart,UPI,Need,No,Evening
TXN000345,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-10,Expense,Food Delivery,800.0,Zomato,Credit Card,Want,No,Afternoon
TXN000346,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-10,Expense,Dining Out,1039.0,McDonalds,Credit Card,Want,No,Evening
TXN000347,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-11,Expense,Shopping,5075.0,Zara,Credit Card,Want,No,Evening
TXN000348,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-12,Expense,Medical,2932.0,Apollo Pharmacy,Debit Card,Need,No,Morning
TXN000349,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-12,Expense,Groceries,1712.0,BigBasket,Debit Card,Need,No,Morning
TXN000350,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-14,Expense,Dining Out,3060.0,Third Wave Coffee,Debit Card,Want,No,Evening
TXN000351,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-16,Expense,Coffee & Snacks,60.0,Starbucks,UPI,Want,No,Evening
TXN000352,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-16,Expense,Dining Out,1907.0,Local Restaurant,Debit Card,Want,No,Evening
TXN000353,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-19,Expense,Gym,2000.0,Cult.fit,UPI,Want,Yes,Night
TXN000354,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-19,Expense,Dining Out,1906.0,Socials Cafe,UPI,Want,No,Afternoon
TXN000355,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-19,Expense,Shopping,5737.0,Myntra,Net Banking,Want,No,Evening
TXN000356,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-19,Expense,Commute,755.0,Namma Metro,Debit Card,Need,No,Morning
TXN000357,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-25,Expense,Shopping,4294.0,Flipkart,UPI,Want,No,Evening
TXN000358,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-02-27,Expense,Coffee & Snacks,105.0,Bakery,UPI,Want,No,Morning
TXN000359,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-03-01,Income,Salary,37000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN000360,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-03-01,Expense,Groceries,1395.0,Reliance Fresh,UPI,Need,No,Afternoon
TXN000361,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-03-01,Expense,Commute,288.0,Shell Petrol,Cash,Need,No,Morning
TXN000362,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-03-03,Expense,Shopping,6649.0,Decathlon,Net Banking,Want,No,Night
TXN000363,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-03-04,Expense,Rent,8800.0,Property Management,Net Banking,Need,No,Morning
TXN000364,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-03-05,Expense,OTT Subscription,649.0,Netflix,UPI,Want,Yes,Night
TXN000365,EMP1002,Band A (₹35k-50k),37000,Hybrid,2024-03-06,Expense,Food Delivery,1150.0,Swiggy,UPI,Want,No,Evening
